 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
-55,-84,-6,-8,-2.94328e-07,-7.32617e-08,-1.00055e-07,-6.24676e-08,-3.05123e-07,-1.35829,0,95,234,-6,8,-61,-92
-50,-84,-5.99999,-8,6.03624e-09,-1.45077e-07,-3.77224e-08,8.35482e-09,-1.47396e-07,-0.122315,8.49555e-06,100,234,-5.99999,8,-56,-92
-45,-84,-5.99999,-8.00002,4.61378e-07,-1.94798e-07,-1.10955e-07,4.66036e-07,-1.99455e-07,-0.0837542,0,105,234,-6,8.00001,-51,-92
-40,-84,-5.99999,-8,7.74656e-07,-2.13802e-07,3.40355e-08,7.74949e-07,-2.14095e-07,0.0172096,0,110,234,-6,8,-46,-92
-35,-84,-5.99998,-7.99998,4.87102e-07,-1.33387e-07,5.60422e-07,5.94912e-07,-2.41197e-07,0.367289,0,115,234,-5.99999,7.99999,-41,-92
-30,-84,-5.99998,-8,-2.42595e-07,-1.1846e-07,1.14172e-06,3.93697e-07,-7.54752e-07,0.839548,0,120,234,-5.99999,8,-36,-92
-25,-84,-6,-8,-8.97065e-07,-5.69046e-08,1.18231e-06,2.48228e-07,-1.2022e-06,1.0943,9.35882e-06,125,234,-6,8,-31,-92
-20,-84,-6,-8,-4.87116e-07,3.55773e-08,4.43069e-07,1.16838e-07,-5.68376e-07,1.21923,0,130,234,-6,8,-26,-92
-15,-84,-6,-8,7.93767e-07,3.2052e-07,-1.1829e-06,1.19417e-06,-7.98825e-08,-0.595113,1.02113e-05,135,234,-6,7.99999,-21,-92
-10,-84,-6,-8.00003,1.89787e-06,4.51288e-07,-2.42828e-06,2.58783e-06,-2.38677e-07,-0.516764,1.2932e-05,140,234,-6,8.00003,-16,-92
-5,-84,-5.99994,-8.00005,2.01994e-06,2.21861e-07,-2.29786e-06,2.57978e-06,-3.37972e-07,-0.453407,0,145,234,-5.99994,8.00004,-10.9999,-92
0,-84,-6,-8.00002,1.08551e-06,-7.16818e-07,-4.97968e-07,1.11928e-06,-7.50582e-07,-0.134783,7.40885e-06,150,234,-6,8.00002,-6,-92
5,-84,-5.99994,-8.00005,-7.57581e-07,-1.39629e-06,1.48744e-06,-2.6755e-07,-1.88633e-06,0.582601,0,155,234,-5.99993,8.00005,-0.999939,-92
10,-84,-6,-8,-2.11322e-06,-1.36966e-06,2.71454e-06,-3.34177e-07,-3.14871e-06,0.919078,6.9671e-06,160,234,-6,8.00001,4,-92
15,-84,-6.00003,-8.00003,-1.82644e-06,-5.49882e-07,2.25921e-06,1.09302e-07,-2.48563e-06,1.04256,1.30132e-05,165,234,-6.00003,8.00003,8.99997,-92
20,-84,-6.00003,-8.00003,-6.33873e-07,2.32512e-07,1.38666e-06,6.16853e-07,-1.01821e-06,1.06463,6.56811e-06,170,234,-6.00003,8.00004,14,-92
25,-84,-6.00003,-8,1.06152e-07,5.47212e-07,1.02062e-06,8.82606e-07,-2.29243e-07,0.989353,0,175,234,-6.00003,8,19,-92
30,-84,-5.99989,-8.00006,-2.88204e-07,3.7429e-07,1.39048e-06,8.13162e-07,-7.27077e-07,1.00771,0,180,234,-5.99989,8.00005,24.0001,-92.0001
35,-84,-6.00002,-8.00002,-1.18722e-06,3.02204e-07,1.1087e-06,4.85878e-07,-1.37089e-06,1.25085,0,185,234,-6.00002,8.00001,29,-92
40,-84,-6.00002,-7.99997,-1.45618e-06,4.03865e-07,2.15758e-07,4.10101e-07,-1.46242e-06,1.51306,5.02068e-06,190,234,-6.00002,7.99997,34,-92
45,-84,-6.00002,-7.99998,-6.85467e-07,4.32126e-07,-9.25787e-07,5.98949e-07,-8.5229e-07,-1.22489,8.07937e-06,195,234,-6.00001,7.99998,39,-92
50,-84,-6.00005,-8.00002,1.84182e-07,3.82467e-07,-1.22942e-06,9.05976e-07,-3.39327e-07,-0.865351,5.55222e-06,200,234,-6.00004,8.00002,44,-92
55,-84,-6.00003,-8.00002,8.93502e-07,3.38445e-07,-6.01578e-07,1.02524e-06,2.06711e-07,-0.412799,7.98824e-06,205,234,-6.00004,8.00001,49,-92
60,-84,-6,-8,1.23523e-06,4.30024e-07,1.93832e-07,1.24673e-06,4.18523e-07,0.118115,8.88505e-06,210,234,-6,8,54,-92
65,-84,-5.99998,-8,8.72026e-07,2.51837e-07,2.76347e-07,9.01417e-07,2.22446e-07,0.209589,1.16543e-05,215,234,-5.99999,8,59,-92
70,-84,-5.99997,-8,2.34481e-07,-1.76581e-07,4.30195e-09,2.34492e-07,-1.76592e-07,0.00523255,8.22409e-06,220,234,-5.99997,8,64,-92
75,-84,-5.99998,-8.00002,-1.14297e-07,-8.38004e-07,2.43371e-07,-9.4384e-08,-8.57917e-07,0.162202,1.83689e-06,225,234,-5.99998,8.00002,69,-92
80,-84,-5.99992,-8.00005,-2.28114e-08,-1.19688e-06,1.10035e-06,1.94707e-07,-1.41439e-06,0.3765,0,230,234,-5.99993,8.00005,74.0001,-92
85,-84,-6,-8.00002,1.66559e-07,-1.10326e-06,1.44005e-06,4.91621e-07,-1.42832e-06,0.424067,6.24878e-06,235,234,-6,8.00001,79,-92
90,-84,-5.99998,-8,-6.22669e-08,-7.17651e-07,7.10284e-07,9.32674e-08,-8.73186e-07,0.412788,1.51221e-06,240,234,-5.99999,8,84,-92
95,-84,-5.99998,-7.99998,-5.64344e-07,-3.90232e-07,-5.22654e-07,-2.01842e-07,-7.52735e-07,-0.946182,7.69787e-06,245,234,-5.99998,7.99998,89,-92
100,-84,-6.00002,-8.00003,-8.15638e-07,-2.55481e-07,-9.451e-07,1.37561e-08,-1.08488e-06,-1.05291,5.98438e-06,250,234,-6.00002,8.00002,94,-92
105,-84,-6.00002,-8.00002,-3.9589e-07,-1.88866e-07,-2.51702e-07,-1.29426e-07,-4.55329e-07,-1.12955,7.41849e-06,255,234,-6.00002,8.00002,99,-92
110,-84,-5.99998,-8,4.67821e-07,-2.29007e-07,8.09607e-07,6.53502e-07,-4.14688e-07,0.430062,5.30301e-06,260,234,-5.99999,8,104,-92
115,-84,-6,-8.00002,1.04063e-06,-2.07504e-07,7.23521e-07,1.13791e-06,-3.04776e-07,0.262672,4.87617e-06,265,234,-6,8.00002,109,-92
120,-84,-5.99997,-7.99998,1.25749e-06,1.67952e-07,-1.07581e-06,1.4783e-06,-5.28605e-08,-0.389529,0,270,234,-5.99998,7.99999,114,-92
125,-84,-6,-7.99998,1.34754e-06,1.01361e-06,-4.41195e-06,3.39286e-06,-1.03171e-06,-0.747626,6.16077e-06,275,234,-5.99999,7.99999,119,-92
130,-84,-6,-8,2.38538e-06,3.03128e-06,-9.61009e-06,7.52422e-06,-2.10756e-06,-0.818953,5.51075e-06,280,234,-5.99999,8,124,-92
-135,-89,0,0,0,0,0,0,0,0,-1,15,239,0,0,-135,-89
-130,-89,-6.00002,-7.99998,0,0,0,0,0,0,-1,20,239,-6.00002,7.99998,-136,-97
-125,-89,-6.00001,-7.99998,1.3253e-06,-9.33029e-07,-1.17431e-06,1.46884e-06,-1.07656e-06,-0.239756,1.09848e-05,25,239,-6.00001,7.99999,-131,-97
-120,-89,-6.00001,-8,2.71802e-06,-8.54795e-07,-1.07294e-06,2.79683e-06,-9.3361e-07,-0.145869,8.71175e-06,30,239,-6.00001,7.99999,-126,-97
-115,-89,-5.99992,-8.00005,2.33873e-06,-1.59217e-06,-7.21782e-08,2.33906e-06,-1.5925e-06,-0.00917983,0,35,239,-5.99992,8.00005,-121,-97
-110,-89,-5.99994,-8.00006,1.70547e-06,-1.6315e-06,1.85425e-07,1.70804e-06,-1.63407e-06,0.0277549,0,40,239,-5.99994,8.00006,-116,-97.0001
-105,-89,-5.99993,-8.00008,5.42281e-07,-1.49007e-06,5.85336e-07,5.83587e-07,-1.53137e-06,0.14021,0,45,239,-5.99993,8.00007,-111,-97.0001
-100,-89,-5.99991,-8.00006,-9.15571e-07,-1.03296e-06,9.73792e-07,-4.83845e-07,-1.46469e-06,0.725413,0,50,239,-5.99991,8.00006,-106,-97.0001
-95,-89,-5.99988,-8.00008,-2.53794e-06,-1.00171e-06,2.34054e-06,-3.69992e-07,-3.16965e-06,1.07581,0,55,239,-5.99988,8.00008,-101,-97.0001
-90,-89,-5.99988,-8.00011,-3.43389e-06,-8.18212e-07,3.10883e-06,-9.46379e-08,-4.15747e-06,1.13513,0,60,239,-5.99988,8.0001,-95.9999,-97.0001
-85,-89,-6.00002,-8,-2.48749e-06,-5.63193e-07,2.52078e-06,6.03166e-08,-3.111e-06,1.1114,1.08385e-06,65,239,-6.00001,8,-91,-97
-80,-89,-6.00002,-7.99997,-7.64614e-07,-1.40638e-07,8.86686e-07,8.949e-08,-9.94741e-07,1.09201,0,70,239,-6.00001,7.99997,-86,-97
-75,-89,-6.00002,-7.99998,3.60074e-07,-1.23179e-07,-3.38505e-07,4.13456e-07,-1.76561e-07,-0.305521,6.60667e-06,75,239,-6.00001,7.99998,-81,-97
-70,-89,-5.99997,-8,4.12474e-07,-2.00097e-07,-7.59331e-07,5.93997e-07,-3.8162e-07,-0.445984,0,80,239,-5.99997,8,-76,-97
-65,-89,-5.99999,-8.00002,-1.85873e-07,-2.56485e-07,-3.67428e-07,-3.41032e-08,-4.08255e-07,-0.690467,0,85,239,-5.99999,8.00001,-71,-97
-60,-89,-5.99999,-8,-4.77259e-07,-1.83487e-07,-1.21581e-08,-1.83362e-07,-4.77384e-07,-1.55011,3.00052e-06,90,239,-5.99999,8,-66,-97
-55,-89,-6.00001,-8,-3.11797e-07,-2.53185e-07,7.2483e-08,-2.35883e-07,-3.29099e-07,1.12539,8.11615e-06,95,239,-6,8,-61,-97
-50,-89,-5.99999,-8,-4.9031e-08,-2.81417e-07,1.60667e-07,-2.39645e-08,-3.06484e-07,0.302458,0,100,239,-5.99999,8,-56,-97
-45,-89,-6,-8,2.57469e-07,-2.95947e-07,9.9618e-08,2.61916e-07,-3.00394e-07,0.0890493,7.70887e-06,105,239,-6,8,-51,-97
-40,-89,-6,-8.00002,5.50831e-07,-2.15492e-07,-2.12491e-08,5.50979e-07,-2.15639e-07,-0.0138608,0,110,239,-6,8.00001,-46,-97
-35,-89,-6,-8,4.65165e-07,2.60384e-07,-1.85985e-08,4.65587e-07,2.59963e-07,-0.0452865,4.24955e-06,115,239,-6,8,-41,-97
-30,-89,-6,-8,5.3076e-08,7.16868e-07,1.27193e-07,7.22906e-07,4.70379e-08,1.47614,7.66121e-06,120,239,-6,8.00001,-36,-97
-25,-89,-6,-8,-2.78034e-07,1.12053e-06,-2.15488e-07,1.12878e-06,-2.86285e-07,-1.49436,0,125,239,-6,8,-31,-97
-20,-89,-5.99999,-8,2.98056e-07,1.2563e-06,-1.31265e-06,1.58977e-06,-3.54222e-08,-1.10069,4.46023e-06,130,239,-5.99999,7.99999,-26,-97
-15,-89,-6,-8,1.24891e-06,1.46225e-06,-2.79143e-06,2.75537e-06,-4.42041e-08,-0.823539,0,135,239,-6,8,-21,-97
-10,-89,-6,-7.99998,1.49638e-06,1.20836e-06,-3.15082e-06,2.93435e-06,-2.29609e-07,-0.73982,1.16358e-05,140,239,-6,7.99999,-16,-97
-5,-89,-5.99991,-8,6.26368e-07,5.7116e-07,-1.66488e-06,1.43166e-06,-2.34136e-07,-0.768824,0,145,239,-5.99991,8,-10.9999,-97
0,-89,-5.99998,-8.00003,-5.07809e-07,-7.65405e-07,8.66696e-07,-1.84523e-07,-1.08869e-06,0.640948,1.3455e-05,150,239,-5.99999,8.00003,-5.99998,-97
5,-89,-5.99992,-8.00003,-1.45502e-06,-1.80651e-06,2.40975e-06,-4.13141e-07,-2.84839e-06,0.712979,0,155,239,-5.99992,8.00004,-0.999924,-97
10,-89,-6,-8,-1.65854e-06,-2.05753e-06,2.48132e-06,-6.0144e-07,-3.11463e-06,0.705683,7.94495e-06,160,239,-6.00001,8.00001,4,-97
15,-89,-5.99991,-8.00005,-9.92081e-07,-1.40929e-06,1.70957e-06,-3.20814e-07,-2.08056e-06,0.665716,0,165,239,-5.9999,8.00004,9.00009,-97
20,-89,-6.00003,-8.00005,-2.25518e-07,-8.23106e-07,1.57223e-06,3.16672e-07,-1.3653e-06,0.603785,2.76116e-06,170,239,-6.00004,8.00004,14,-97
25,-89,-5.99989,-8.00005,1.41941e-07,-5.2981e-07,1.99994e-06,8.60936e-07,-1.2488e-06,0.623375,0,175,239,-5.99989,8.00005,19.0001,-97
30,-89,-6,-8,-8.4797e-08,-3.74033e-07,2.28436e-06,9.21885e-07,-1.38072e-06,0.722425,1.00694e-05,180,239,-6,8.00001,24,-97
35,-89,-6.00002,-8,-5.94171e-07,-4.45432e-09,1.3998e-06,4.60163e-07,-1.05879e-06,0.984758,4.52663e-06,185,239,-6.00001,8,29,-97
40,-89,-6,-8,-7.90944e-07,5.23484e-07,1.73354e-08,5.23541e-07,-7.91001e-07,1.5642,1.17906e-06,190,239,-6,7.99999,34,-97
45,-89,-6,-8,-3.234e-07,7.51849e-07,-1.11601e-06,9.89086e-07,-5.60637e-07,-1.1688,1.04491e-05,195,239,-6,7.99999,39,-97
50,-89,-6,-8.00002,4.1457e-08,5.693e-07,-1.33252e-06,1.02201e-06,-4.11249e-07,-0.973979,7.74044e-06,200,239,-6,8.00001,44,-97
55,-89,-5.99998,-7.99998,3.15694e-07,4.96166e-07,-8.93522e-07,8.61712e-07,-4.98529e-08,-0.885047,4.51756e-06,205,239,-5.99998,7.99999,49,-97
60,-89,-6,-8,4.01604e-07,6.8129e-07,-1.39778e-07,6.97782e-07,3.85112e-07,-1.33907,7.19778e-06,210,239,-5.99999,8,54,-97
65,-89,-6,-8,1.49028e-07,7.82103e-07,3.23945e-07,8.21137e-07,1.09994e-07,1.33431,6.11619e-06,215,239,-6,8,59,-97
70,-89,-5.99998,-8,-1.56689e-07,3.7159e-07,5.55823e-07,4.90862e-07,-2.75962e-07,1.1654,9.53001e-06,220,239,-5.99999,8,64,-97
75,-89,-6.00005,-8.00002,-1.49558e-07,-3.92674e-07,8.85736e-07,1.88132e-07,-7.30364e-07,0.651457,1.06891e-05,225,239,-6.00005,8.00001,69,-97
80,-89,-6.00005,-8.00002,3.38874e-07,-9.01468e-07,1.23985e-06,5.95583e-07,-1.15818e-06,0.3926,9.66002e-06,230,239,-6.00005,8.00002,74,-97
85,-89,-6,-8,8.76436e-07,-6.38383e-07,9.65091e-07,1.01709e-06,-7.79038e-07,0.283626,3.68084e-06,235,239,-6.00001,8,79,-97
90,-89,-6,-7.99998,7.21475e-07,-2.02429e-08,-3.17124e-08,7.21814e-07,-2.05817e-08,-0.0213647,6.33835e-06,240,239,-5.99999,7.99999,84,-97
95,-89,-5.99998,-7.99998,-1.41029e-07,4.35116e-07,-1.11738e-06,7.75631e-07,-4.81544e-07,-1.02343,7.52795e-06,245,239,-5.99998,7.99998,89,-97
100,-89,-5.99997,-7.99997,-9.46206e-07,4.63375e-07,-1.38398e-06,7.463e-07,-1.22913e-06,-1.18268,8.25289e-06,250,239,-5.99998,7.99997,94,-97
105,-89,-6,-8,-7.83047e-07,4.47296e-07,-7.94797e-07,5.64492e-07,-9.00242e-07,-1.28402,0,255,239,-6,8,99,-97
110,-89,-6.00003,-7.99998,2.69643e-07,5.94313e-07,2.10486e-07,6.25443e-07,2.38513e-07,1.2832,1.11472e-05,260,239,-6.00003,7.99999,104,-97
115,-89,-6,-8,1.24363e-06,8.30273e-07,1.84909e-07,1.26336e-06,8.10536e-07,0.210319,0,265,239,-6,8.00001,109,-97
120,-89,-5.99994,-7.99998,1.80136e-06,1.24929e-06,-1.74775e-06,2.44176e-06,6.08888e-07,-0.632419,0,270,239,-5.99995,7.99998,114,-97
125,-89,-5.99997,-7.99998,2.18825e-06,1.85349e-06,-5.74903e-06,4.90025e-06,-8.58512e-07,-0.756317,0,275,239,-5.99998,7.99999,119,-97
130,-89,-5.99991,-8.00011,3.89467e-06,3.52023e-06,-1.2828e-05,1.01242e-05,-2.7093e-06,-0.770808,0,280,239,-5.99991,8.00011,124,-97.0001
-135,-94,0,0,0,0,0,0,0,0,-1,15,244,0,0,-135,-94
-130,-94,-6,-7.99998,0,0,0,0,0,0,-1,20,244,-6,7.99998,-136,-102
-125,-94,-6,-7.99998,7.3059e-06,6.75451e-07,-7.84502e-06,9.12651e-06,-1.14516e-06,-0.434554,5.81948e-06,25,244,-6,7.99998,-131,-102
-120,-94,-5.99999,-8,3.89423e-06,-6.09404e-08,-2.55221e-06,4.27022e-06,-4.36924e-07,-0.286527,1.44647e-05,30,244,-5.99999,8,-126,-102
-115,-94,-5.99999,-8,2.27845e-06,-1.25971e-06,1.13589e-07,2.27936e-06,-1.26062e-06,0.0160465,9.05267e-06,35,244,-5.99999,8.00001,-121,-102
-110,-94,-6,-8,1.54936e-06,-1.52783e-06,7.64095e-07,1.59608e-06,-1.57455e-06,0.121693,0,40,244,-6,7.99999,-116,-102
-105,-94,-6.00001,-7.99995,8.60855e-07,-1.41155e-06,9.70222e-07,9.60083e-07,-1.51078e-06,0.201764,1.04371e-05,45,244,-6.00001,7.99996,-111,-102
-100,-94,-5.9999,-8.00008,-3.52743e-07,-8.53595e-07,1.62267e-06,2.45937e-07,-1.45228e-06,0.635708,0,50,244,-5.9999,8.00008,-106,-102
-95,-94,-6,-7.99998,-1.98052e-06,-3.48451e-07,3.04911e-06,5.64727e-07,-2.8937e-06,1.03113,6.41655e-06,55,244,-6,7.99998,-101,-102
-90,-94,-5.99998,-7.99997,-2.8176e-06,3.22218e-07,3.38074e-06,1.05925e-06,-3.55463e-06,1.15963,5.77893e-06,60,244,-5.99998,7.99997,-96,-102
-85,-94,-5.99999,-7.99997,-2.14226e-06,1.07155e-06,1.76811e-06,1.29869e-06,-2.36939e-06,1.31931,1.03211e-05,65,244,-5.99999,7.99997,-91,-102
-80,-94,-6,-7.99997,-9.15478e-07,1.51411e-06,-7.99517e-08,1.51476e-06,-9.16135e-07,-1.55435,2.98699e-06,70,244,-6,7.99997,-86,-102
-75,-94,-5.99998,-8,-8.72098e-08,1.11939e-06,-9.10534e-07,1.27189e-06,-2.39714e-07,-1.24757,1.0089e-05,75,244,-5.99999,8,-81,-102
-70,-94,-5.99998,-8,1.47672e-07,4.20959e-07,-7.1181e-07,6.6555e-07,-9.69189e-08,-0.968687,9.84295e-06,80,244,-5.99999,8,-76,-102
-65,-94,-6,-8,-1.41965e-07,-6.5683e-08,-1.09253e-07,-3.71998e-08,-1.70448e-07,-1.09016,1.46452e-05,85,244,-6,8,-71,-102
-60,-94,-6,-8,-3.09152e-07,-3.05266e-07,2.82475e-07,-1.65958e-07,-4.4846e-07,0.792276,1.33013e-05,90,244,-6,8,-66,-102
-55,-94,-5.99999,-8.00002,-2.10001e-07,-3.72592e-07,1.57644e-07,-1.78063e-07,-4.0453e-07,0.384977,1.51485e-05,95,244,-5.99999,8.00001,-61,-102
-50,-94,-6,-8,-1.01646e-07,-3.47073e-07,1.79831e-07,-7.22297e-08,-3.76489e-07,0.316176,2.62426e-06,100,244,-6,8,-56,-102
-45,-94,-6,-8,5.94871e-08,-2.97051e-07,9.64783e-08,6.58985e-08,-3.03462e-07,0.132134,0,105,244,-6,8,-51,-102
-40,-94,-5.99999,-8,4.03527e-07,-1.26951e-07,-4.05275e-07,4.72075e-07,-1.95499e-07,-0.326195,2.55511e-06,110,244,-5.99999,8,-46,-102
-35,-94,-6,-7.99998,6.61645e-07,3.76311e-07,-8.89746e-07,9.86167e-07,5.17887e-08,-0.630233,0,115,244,-6,7.99999,-41,-102
-30,-94,-6.00002,-8,6.93415e-07,9.12972e-07,-1.09625e-06,1.3622e-06,2.44185e-07,-0.884231,0,120,244,-6.00002,8.00001,-36,-102
-25,-94,-6,-8,6.90477e-07,1.37825e-06,-1.43084e-06,1.82815e-06,2.40585e-07,-1.00943,5.59792e-06,125,244,-6,8,-31,-102
-20,-94,-6.00001,-7.99998,1.14248e-06,1.52733e-06,-2.26835e-06,2.48529e-06,1.84522e-07,-0.86943,6.76406e-06,130,244,-6.00001,7.99999,-26,-102
-15,-94,-6.00003,-7.99998,1.34106e-06,1.5606e-06,-2.93002e-06,2.91995e-06,-1.82866e-08,-0.822793,6.596e-06,135,244,-6.00002,7.99998,-21,-102
-10,-94,-6.00002,-8,6.05956e-07,1.12959e-06,-2.43196e-06,2.11162e-06,-3.76072e-07,-0.891437,4.4893e-06,140,244,-6.00001,8,-16,-102
-5,-94,-6.00003,-8,-8.67446e-07,4.10469e-07,-3.65982e-07,4.36156e-07,-8.93134e-07,-1.43133,1.20055e-05,145,244,-6.00002,7.99999,-11,-102
0,-94,-6,-8,-1.87024e-06,-5.2035e-07,1.89113e-06,-3.35521e-08,-2.35704e-06,1.09536,1.04024e-05,150,244,-6,8,-6,-102
5,-94,-6.00002,-8.00002,-2.01592e-06,-1.31577e-06,2.79225e-06,-2.26498e-07,-3.1052e-06,0.90824,9.33149e-06,155,244,-6.00002,8.00002,-1.00002,-102
10,-94,-6,-8.00002,-1.53649e-06,-1.63412e-06,2.10049e-06,-5.33926e-07,-2.63669e-06,0.762174,4.41441e-06,160,244,-6,8.00002,4,-102
15,-94,-6,-8,-9.32487e-07,-1.48102e-06,1.47787e-06,-4.18563e-07,-1.99495e-06,0.607695,9.61159e-06,165,244,-6,8,9,-102
20,-94,-6.00003,-8,-4.00249e-07,-1.36428e-06,1.77746e-06,1.28763e-07,-1.89329e-06,0.536916,8.82158e-06,170,244,-6.00003,8,14,-102
25,-94,-6.00003,-8,2.07357e-07,-1.27252e-06,2.36871e-06,8.63917e-07,-1.92908e-06,0.506185,5.22784e-06,175,244,-6.00002,8,19,-102
30,-94,-6.00003,-8.00002,5.71359e-07,-9.05424e-07,2.23039e-06,1.17046e-06,-1.50452e-06,0.492974,0,180,244,-6.00003,8.00001,24,-102
35,-94,-6,-8,5.05823e-07,-3.62331e-07,1.01367e-06,7.39057e-07,-5.95564e-07,0.431285,6.02871e-06,185,244,-6,8,29,-102
40,-94,-6,-8,2.13774e-07,2.81473e-07,-4.61928e-07,4.81055e-07,1.41918e-08,-0.858159,6.2054e-06,190,244,-6,8,34,-102
45,-94,-5.99998,-8.00002,1.33577e-07,6.42326e-07,-1.1284e-06,1.00684e-06,-2.30941e-07,-0.997182,9.78302e-06,195,244,-5.99998,8.00001,39,-102
50,-94,-5.99998,-8,-4.10316e-08,5.93935e-07,-1.17684e-06,9.45059e-07,-3.92156e-07,-1.03279,9.58108e-06,200,244,-5.99998,8,44,-102
55,-94,-6,-8,-1.60527e-07,7.45262e-07,-1.03321e-06,9.79386e-07,-3.9465e-07,-1.14529,6.2564e-06,205,244,-6,7.99999,49,-102
60,-94,-6,-8,-2.78056e-07,1.00382e-06,-5.47885e-07,1.05991e-06,-3.34145e-07,-1.36884,0,210,244,-5.99999,8,54,-102
65,-94,-6,-8,-3.66076e-07,1.02277e-06,6.67595e-09,1.02278e-06,-3.66084e-07,1.56839,4.77911e-06,215,244,-6,8,59,-102
70,-94,-6.00003,-8.00002,-3.40051e-07,4.39291e-07,4.59645e-07,5.02015e-07,-4.02775e-07,1.30436,5.2289e-06,220,244,-6.00003,8.00002,64,-102
75,-94,-6,-7.99998,-6.99339e-08,-3.1895e-07,6.19519e-07,1.39404e-07,-5.28288e-07,0.594305,7.17632e-06,225,244,-6,7.99999,69,-102
80,-94,-6.00002,-8,6.59314e-07,-7.00982e-07,3.66368e-07,6.8355e-07,-7.25218e-07,0.131543,4.45669e-06,230,244,-6.00002,7.99999,74,-102
85,-94,-6.00002,-7.99998,1.42613e-06,-1.70752e-07,-2.14287e-07,1.43329e-06,-1.77909e-07,-0.0666969,4.0871e-06,235,244,-6.00001,7.99999,79,-102
90,-94,-6.00002,-7.99998,1.30636e-06,5.51417e-07,-7.53065e-07,1.46205e-06,3.95727e-07,-0.392075,1.50036e-06,240,244,-6.00001,7.99998,84,-102
95,-94,-5.99994,-8.00003,7.98063e-08,9.81493e-07,-1.1253e-06,1.25165e-06,-1.90347e-07,-1.12316,0,245,244,-5.99994,8.00003,89.0001,-102
100,-94,-5.99998,-8.00003,-1.20621e-06,8.35931e-07,-1.10077e-06,9.74821e-07,-1.3451e-06,-1.32361,5.75675e-06,250,244,-5.99998,8.00003,94,-102
105,-94,-6,-8.00002,-1.29341e-06,5.87299e-07,-9.67533e-07,7.0444e-07,-1.41055e-06,-1.33323,3.1653e-06,255,244,-5.99999,8.00002,99,-102
110,-94,-6.00002,-8.00002,-1.82973e-07,6.36002e-07,-4.00395e-07,6.8232e-07,-2.29291e-07,-1.34343,3.94441e-06,260,244,-6.00001,8.00002,104,-102
115,-94,-6.00003,-8.00002,1.04189e-06,9.51369e-07,-4.424e-07,1.22242e-06,7.70848e-07,-0.68448,3.41028e-06,265,244,-6.00002,8.00001,109,-102
120,-94,-6,-8,1.8514e-06,1.37548e-06,-2.31302e-06,2.79418e-06,4.32705e-07,-0.683936,6.518e-06,270,244,-6,8,114,-102
125,-94,-6,-8,2.55824e-06,1.82166e-06,-6.7936e-06,5.60666e-06,-1.22676e-06,-0.731398,0,275,244,-6,8,119,-102
130,-94,-6,-8.00002,4.73009e-06,2.70277e-06,-1.5576e-05,1.15701e-05,-4.13727e-06,-0.720684,0,280,244,-6,8.00001,124,-102
-135,-99,0,0,0,0,0,0,0,0,-1,15,249,0,0,-135,-99
-130,-99,-6,-8,0,0,0,0,0,0,-1,20,249,-6,7.99999,-136,-107
-125,-99,-6,-8,8.13477e-06,1.94242e-06,-8.61769e-06,1.03445e-05,-2.67295e-07,-0.47386,6.44577e-06,25,249,-6,7.99999,-131,-107
-120,-99,-5.99986,-8.00012,2.92705e-06,4.636e-07,-1.31115e-06,3.09065e-06,3.00002e-07,-0.244553,0,30,249,-5.99986,8.00011,-126,-107
-115,-99,-5.99999,-7.99997,1.46989e-06,-3.42666e-07,5.69752e-07,1.51361e-06,-3.86385e-07,0.152278,6.70824e-06,35,249,-5.99999,7.99997,-121,-107
-110,-99,-5.99999,-7.99997,1.17968e-06,-5.42741e-07,7.02226e-07,1.2485e-06,-6.11564e-07,0.193562,1.08113e-05,40,249,-5.99999,7.99996,-116,-107
-105,-99,-5.99993,-8.00006,9.34838e-07,-5.10847e-07,6.92991e-07,1.01359e-06,-5.89604e-07,0.223496,0,45,249,-5.99993,8.00007,-111,-107
-100,-99,-5.99994,-8.00006,3.70491e-08,-4.38628e-07,1.79969e-06,7.29954e-07,-1.13153e-06,0.656197,0,50,249,-5.99993,8.00006,-106,-107
-95,-99,-5.99999,-8,-1.2384e-06,2.03924e-08,3.23092e-06,1.12473e-06,-2.34275e-06,0.971157,9.89618e-06,55,249,-5.99999,8.00001,-101,-107
-90,-99,-5.99998,-7.99997,-1.63481e-06,8.07383e-07,3.27863e-06,1.63041e-06,-2.45784e-06,1.10551,7.78586e-06,60,249,-5.99998,7.99998,-96,-107
-85,-99,-5.99998,-7.99997,-1.13108e-06,1.90761e-06,1.38259e-06,2.05749e-06,-1.28095e-06,1.3573,1.17326e-05,65,249,-5.99998,7.99997,-91,-107
-80,-99,-5.99999,-8,-7.35021e-07,2.30086e-06,-2.39497e-08,2.3009e-06,-7.35068e-07,-1.56685,3.32216e-06,70,249,-5.99999,8,-86,-107
-75,-99,-5.99999,-7.99997,-6.30989e-07,1.76803e-06,-4.43934e-07,1.7884e-06,-6.51353e-07,-1.47931,7.66651e-06,75,249,-5.99999,7.99998,-81,-107
-70,-99,-5.99999,-8,-4.81831e-07,8.20917e-07,-1.39339e-07,8.24633e-07,-4.85547e-07,-1.51752,7.92549e-06,80,249,-5.99999,7.99999,-76,-107
