 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
28,54,3.56808,0.00138855,0.0213734,0.000143945,3.68506e-05,0.0213735,0.000143881,0.00173581,0.00540466,178,96,3.56809,-0.00138535,31.5681,54.0014
33,54,3.67688,0.000686646,0.0206953,6.08399e-05,-4.11831e-05,0.0206954,6.07576e-05,-0.00199583,0.00503109,183,96,3.67687,-0.000683457,36.6769,54.0007
38,54,3.78024,0.000205994,0.0196585,8.69433e-06,-9.51662e-05,0.0196589,8.23382e-06,-0.00484296,0.0043129,188,96,3.78024,-0.000206881,41.7802,54.0002
43,54,3.87514,-7.62939e-05,0.0186382,-9.41865e-06,-9.96581e-05,0.0186387,-9.95211e-06,-0.00534409,0.00322225,193,96,3.87513,7.49232e-05,46.8751,53.9999
48,54,3.96417,-0.00012207,0.0180359,-4.37504e-06,-5.68602e-05,0.0180361,-4.55417e-06,-0.0031518,0.00234577,198,96,3.96417,0.000119175,51.9642,53.9999
53,54,4.05174,-0.000694275,0.0180921,8.40078e-06,-7.13914e-06,0.0180921,8.39774e-06,-0.000394783,0.00242794,203,96,4.05175,0.000695415,57.0517,53.9993
58,54,4.14056,-1.52588e-05,0.0188074,2.62752e-05,2.22488e-05,0.0188075,2.62484e-05,0.00118463,0.00314751,208,96,4.14056,1.82701e-05,62.1406,54
63,54,4.23857,0.00062561,0.0199075,4.10733e-05,2.76346e-05,0.0199075,4.1035e-05,0.00139102,0.00397316,213,96,4.23857,-0.00062936,67.2386,54.0006
68,54,4.34219,-0.000556946,0.0209608,4.99388e-05,2.33584e-05,0.0209609,4.99133e-05,0.00111704,0.00464504,218,96,4.3422,0.000557052,72.3422,53.9994
73,54,4.45494,-0.00106812,0.0215602,4.18636e-05,1.7818e-05,0.0215602,4.1848e-05,0.000828037,0.00501568,223,96,4.45495,0.00106837,77.4549,53.9989
78,54,4.56635,0,0.0214805,2.2409e-05,1.69874e-05,0.0214805,2.23955e-05,0.000791655,0.00480413,228,96,4.56635,3.41458e-06,82.5663,54
83,54,4.67619,0.00170898,0.0207681,-5.38931e-06,2.23722e-05,0.0207681,-5.41285e-06,0.00107696,0.00426303,233,96,4.6762,-0.00171162,87.6762,54.0017
88,54,4.77942,0.002388,0.0196923,-2.24916e-05,3.3591e-05,0.0196924,-2.25483e-05,0.00170384,0.0035496,238,96,4.77942,-0.00238956,92.7794,54.0024
93,54,4.87488,0.00198364,0.0186586,-2.73515e-05,4.08976e-05,0.0186587,-2.74405e-05,0.00218867,0.00282458,243,96,4.87488,-0.00198491,97.8749,54.002
98,54,4.96486,0.00263977,0.0180528,-2.11226e-05,3.50202e-05,0.0180529,-2.11904e-05,0.0019376,0.00232006,248,96,4.96486,-0.00263772,102.965,54.0026
103,54,5.05096,0.0026474,0.0181431,-4.29429e-06,2.45631e-05,0.0181432,-4.32692e-06,0.00135353,0.00234767,253,96,5.05095,-0.00264593,108.051,54.0026
108,54,5.14233,0.00102997,0.0189116,2.44909e-05,2.0819e-05,0.0189116,2.44668e-05,0.00110228,0.00304287,258,96,5.14234,-0.00103122,113.142,54.001
113,54,5.23969,0.0016861,0.0200249,5.41754e-05,3.6936e-05,0.020025,5.41061e-05,0.0018495,0.00378319,263,96,5.23969,-0.00168809,118.24,54.0017
118,54,5.34659,0.0013504,0.0211918,8.26462e-05,5.98165e-05,0.0211919,8.24761e-05,0.00283365,0.0042749,268,96,5.34659,-0.00135351,123.347,54.0014
123,54,5.45706,0.000999451,0.0220536,7.91448e-05,7.07312e-05,0.0220538,7.89175e-05,0.00321875,0.00469641,273,96,5.45707,-0.000995853,128.457,54.001
128,54,5.5712,-0.000335693,0,0,0,0,0,0,-1,278,96,5.57119,0.000333588,133.571,53.9997
-132,49,0.350172,0.000778198,0.0216549,-8.41845e-05,-1.75373e-05,0.0216549,-8.41981e-05,-0.000806717,0.00421784,18,101,0.350172,-0.0007803,-131.65,49.0008
-127,49,0.459352,0.000663757,0.02156,-0.0001688,-1.89373e-05,0.02156,-0.000168817,-0.00087153,0.00440342,23,101,0.459352,-0.000665851,-126.541,49.0007
-122,49,0.569471,0.0013504,0.021204,-0.000198483,-5.48723e-05,0.0212042,-0.000198624,-0.0025638,0.00440639,28,101,0.569471,-0.001353,-121.431,49.0014
-117,49,0.675716,0.00159454,0.0205956,-0.000172307,-7.66313e-05,0.0205959,-0.000172591,-0.00368982,0.00406829,33,101,0.675715,-0.0015976,-116.324,49.0016
-112,49,0.778889,0.00062561,0.0197072,-9.44561e-05,-6.53801e-05,0.0197074,-9.46727e-05,-0.0033017,0.00353999,38,101,0.77889,-0.000627011,-111.221,49.0006
-107,49,0.877174,0.000526428,0.0187288,-1.08747e-05,-1.9886e-05,0.0187288,-1.08955e-05,-0.00106117,0.00288541,43,101,0.877173,-0.000526375,-106.123,49.0005
-102,49,0.967476,0.00162506,0.0179871,4.58205e-05,3.86306e-05,0.0179872,4.57382e-05,0.00215315,0.0023837,48,101,0.967476,-0.00162666,-101.033,49.0016
-97,49,1.05365,0.00235748,0.0178301,6.18627e-05,9.39168e-05,0.0178306,6.13658e-05,0.00528546,0.00248356,53,101,1.05365,-0.00235739,-95.9464,49.0024
-92,49,1.14005,0.00167084,0.018459,5.71523e-05,0.000129868,0.0184599,5.62351e-05,0.00705688,0.00377953,58,101,1.14005,-0.00166865,-90.86,49.0017
-87,49,1.23339,0.00166321,0.0197337,4.75251e-05,0.000115412,0.0197343,4.68493e-05,0.00586234,0.00538181,63,101,1.23339,-0.00166178,-85.7666,49.0017
-82,49,1.33726,0.000915527,0.0211757,4.0924e-05,3.75529e-05,0.0211757,4.08571e-05,0.00177683,0.00633677,68,101,1.33726,-0.000915682,-80.6627,49.0009
-77,49,1.45168,-0.00328064,0.0221493,2.85045e-05,-7.63402e-05,0.0221496,2.82414e-05,-0.003451,0.00659466,73,101,1.45168,0.00328412,-75.5483,48.9967
-72,49,1.56929,-0.00559998,0.0221516,5.23663e-06,-0.000169212,0.0221529,3.94322e-06,-0.00764003,0.00639817,78,101,1.56929,0.00559791,-70.4307,48.9944
-67,49,1.68526,-0.00502014,0.0211382,-2.99341e-05,-0.00020005,0.0211401,-3.18252e-05,-0.00944939,0.00587555,83,101,1.68526,0.00501836,-65.3147,48.995
-62,49,1.78992,-0.00372314,0.0196117,-5.40037e-05,-0.000163114,0.0196131,-5.53569e-05,-0.00829358,0.00473066,88,101,1.78993,0.00372567,-60.2101,48.9963
-57,49,1.88049,-0.00325012,0.0182689,-4.92578e-05,-8.83162e-05,0.0182694,-4.96833e-05,-0.00482108,0.00341186,93,101,1.88048,0.00325184,-55.1195,48.9967
-52,49,1.96511,-0.00267029,0.017641,-1.52371e-05,-5.84429e-06,0.017641,-1.52383e-05,-0.000331005,0.00244312,98,101,1.96511,0.00267051,-50.0349,48.9973
-47,49,2.05235,-0.00138092,0.017883,3.1097e-05,4.5436e-05,0.0178831,3.09814e-05,0.00254515,0.0024799,103,101,2.05235,0.00138119,-44.9477,48.9986
-42,49,2.14128,-0.00115967,0.0187759,7.25252e-05,4.5781e-05,0.018776,7.24141e-05,0.00244773,0.00302997,108,101,2.14128,0.00115783,-39.8587,48.9988
-37,49,2.2393,-0.00111389,0.019932,9.43966e-05,1.07004e-05,0.019932,9.43914e-05,0.000539397,0.00373777,113,101,2.2393,0.0011169,-34.7607,48.9989
-32,49,2.34441,-0.00240326,0.020941,0.00010217,-1.80863e-05,0.020941,0.000102154,-0.000867912,0.0043902,118,101,2.34441,0.00240375,-29.6556,48.9976
-27,49,2.45532,-0.003685,0.021487,0.000104941,-1.99662e-05,0.021487,0.000104923,-0.000933784,0.00485085,123,101,2.45532,0.00368396,-24.5447,48.9963
-22,49,2.56647,-0.00403595,0.021422,0.000119654,-6.09338e-07,0.021422,0.000119654,-2.86043e-05,0.00491229,128,101,2.56647,0.00403501,-19.4335,48.996
-17,49,2.6749,-0.00274658,0.0207735,0.0001436,2.54729e-05,0.0207735,0.000143569,0.00123475,0.00462442,133,101,2.67489,0.00274477,-14.3251,48.9973
-12,49,2.78029,-0.00229645,0.0197394,0.000168229,3.69606e-05,0.0197394,0.000168159,0.00188852,0.00395921,138,101,2.78029,0.00229383,-9.21971,48.9977
-7,49,2.87558,-0.00179291,0.0186841,0.000185607,3.60981e-05,0.0186842,0.000185536,0.0019514,0.00316348,143,101,2.87558,0.00179603,-4.12442,48.9982
-2,49,2.9644,-0.000930786,0.0180429,0.000201195,2.77898e-05,0.018043,0.000201151,0.00155757,0.00271005,148,101,2.9644,0.000931485,0.964401,48.9991
3,49,3.05194,-0.00205994,0.0181262,0.000223822,3.23866e-05,0.0181262,0.000223764,0.00180906,0.00301452,153,101,3.05195,0.00206025,6.05194,48.9979
8,49,3.14107,-0.00180817,0.0188935,0.000253124,5.99589e-05,0.0188937,0.000252931,0.00321656,0.00384326,158,101,3.14107,0.00180441,11.1411,48.9982
13,49,3.23982,-0.0029068,0.019996,0.000270981,0.000118798,0.0199967,0.000270266,0.0060224,0.00471394,163,101,3.23982,0.00290713,16.2398,48.9971
18,49,3.34576,-0.00271606,0.0209961,0.000256595,0.000175268,0.0209976,0.000255113,0.00845014,0.0053188,168,101,3.34577,0.00271599,21.3458,48.9973
23,49,3.4559,-0.00163269,0.0215346,0.000196703,0.000185394,0.0215362,0.000195092,0.00868761,0.00553893,173,101,3.4559,0.00163101,26.4559,48.9984
28,49,3.56801,0.00114441,0.0214482,0.000106229,0.000126104,0.0214489,0.000105483,0.00590849,0.00542455,178,101,3.568,-0.00114723,31.568,49.0011
33,49,3.67737,0.00127411,0.0207575,1.81838e-05,2.5777e-05,0.0207575,1.81515e-05,0.0012429,0.00505796,183,101,3.67736,-0.00127645,36.6774,49.0013
38,49,3.78183,0.000862122,0.0196865,-2.94712e-05,-5.97842e-05,0.0196867,-2.96524e-05,-0.00303224,0.00435261,188,101,3.78182,-0.000862732,41.7818,49.0009
43,49,3.87682,0.000717163,0.0186282,-3.5363e-05,-9.25151e-05,0.0186286,-3.58205e-05,-0.00495684,0.00339264,193,101,3.87682,-0.00071366,46.8768,49.0007
48,49,3.96417,-7.62939e-05,0.0179996,-1.58637e-05,-7.11562e-05,0.0179999,-1.61454e-05,-0.00394965,0.00249898,198,101,3.96417,7.65072e-05,51.9642,48.9999
53,49,4.0524,-0.000419617,0.01805,5.67004e-06,-3.04684e-05,0.01805,5.61867e-06,-0.00168853,0.00249751,203,101,4.0524,0.000419854,57.0524,48.9996
58,49,4.14095,0.000167847,0.0187713,1.67638e-05,-2.21261e-06,0.0187713,1.67638e-05,-0.000117977,0.00318066,208,101,4.14094,-0.000164726,62.1409,49.0002
63,49,4.23828,0.001091,0.0198875,1.10458e-05,6.91407e-06,0.0198875,1.10427e-05,0.000347852,0.00404238,213,101,4.23828,-0.00109194,67.2383,49.0011
68,49,4.34146,8.39233e-05,0.0209727,-8.41449e-07,8.08081e-06,0.0209727,-8.4471e-07,0.000385285,0.00459895,218,101,4.34147,-8.46714e-05,72.3415,49.0001
73,49,4.45392,-0.000289917,0.0215977,-8.25517e-06,8.36875e-06,0.0215977,-8.25897e-06,0.000387336,0.00494972,223,101,4.45392,0.000290084,77.4539,48.9997
78,49,4.56706,0.000175476,0.0215033,3.03833e-06,7.32618e-06,0.0215033,3.03611e-06,0.000340749,0.00485693,228,101,4.56706,-0.000179047,82.5671,49.0002
83,49,4.67714,0.00183868,0.0207484,2.61757e-05,7.16498e-06,0.0207484,2.6173e-05,0.000345762,0.0044595,233,101,4.67714,-0.00183952,87.6771,49.0018
88,49,4.7795,0.00166321,0.0196445,5.45808e-05,1.23422e-05,0.0196445,5.45727e-05,0.000630028,0.00391396,238,101,4.7795,-0.0016608,92.7795,49.0017
93,49,4.87349,0.00186157,0.0186183,7.60888e-05,2.23231e-05,0.0186183,7.6062e-05,0.0012039,0.00304817,243,101,4.87349,-0.00186259,97.8735,49.0019
98,49,4.96413,0.00198364,0.0180335,8.70724e-05,2.88485e-05,0.0180336,8.70265e-05,0.00160747,0.00249806,248,101,4.96413,-0.00198541,102.964,49.002
103,49,5.05103,0.00263977,0.018128,9.64486e-05,3.70423e-05,0.0181281,9.63714e-05,0.00205429,0.0025536,253,101,5.05101,-0.00263942,108.051,49.0026
108,49,5.14127,0.00140381,0.018881,0.000111637,5.6733e-05,0.0188812,0.000111466,0.0030226,0.00318249,258,101,5.14125,-0.00140668,113.141,49.0014
113,49,5.23834,0.00127411,0.0199771,0.000123443,9.46054e-05,0.0199775,0.000122992,0.004765,0.00383343,263,101,5.23835,-0.0012778,118.238,49.0013
118,49,5.34552,0.00128937,0.021138,0.000130453,0.000140346,0.021139,0.000129514,0.00668031,0.00435799,268,101,5.34552,-0.00128933,123.346,49.0013
123,49,5.45547,0.0010376,0.0219831,9.76238e-05,0.000164335,0.0219844,9.63891e-05,0.00750828,0.00471076,273,101,5.45548,-0.00103594,128.455,49.001
128,49,5.56943,-2.28882e-05,0,0,0,0,0,0,-1,278,101,5.56942,2.55133e-05,133.569,49
-132,44,0.350193,0.000778198,0.021637,-4.11775e-05,8.94707e-05,0.0216373,-4.15463e-05,0.00412714,0.00424866,18,106,0.350192,-0.000776188,-131.65,44.0008
-127,44,0.459478,0.00131989,0.0216131,-0.000117444,6.32113e-05,0.0216133,-0.000117629,0.00290883,0.00443945,23,106,0.459479,-0.0013231,-126.541,44.0013
-122,44,0.570251,0.00269318,0.0212635,-0.000154511,-2.49556e-05,0.0212635,-0.000154539,-0.00116517,0.00442658,28,106,0.570251,-0.00268964,-121.43,44.0027
-117,44,0.677425,0.00244904,0.0206182,-0.000145145,-9.5545e-05,0.0206186,-0.000145584,-0.0046015,0.00415242,33,106,0.677424,-0.00244976,-116.323,44.0024
-112,44,0.779881,0.000740051,0.0196667,-8.46351e-05,-0.000108771,0.0196673,-8.52337e-05,-0.00550679,0.00370179,38,106,0.779879,-0.000736408,-111.22,44.0007
-107,44,0.877094,0.000183105,0.01863,-4.21405e-06,-5.44101e-05,0.0186302,-4.37256e-06,-0.00291987,0.00303034,43,106,0.877096,-0.000186084,-106.123,44.0002
-102,44,0.967468,0.000602722,0.01785,6.85257e-05,2.53362e-05,0.01785,6.84895e-05,0.00142486,0.00245233,48,106,0.967467,-0.000604826,-101.033,44.0006
-97,44,1.0522,0.00219727,0.0176691,0.000110267,8.79786e-05,0.0176696,0.000109825,0.00501032,0.00248646,53,106,1.0522,-0.0021984,-95.9478,44.0022
-92,44,1.13829,0.00118256,0.0183182,0.000129162,0.000106411,0.0183188,0.000128539,0.00585,0.00410466,58,106,1.13829,-0.00118145,-90.8617,44.0012
-87,44,1.22993,0.00157166,0.019706,0.000121909,7.44287e-05,0.0197063,0.000121625,0.0038004,0.00591079,63,106,1.22992,-0.00157285,-85.7701,44.0016
-82,44,1.33223,0.000511169,0.0213275,7.87478e-05,6.83909e-07,0.0213275,7.8747e-05,3.21859e-05,0.00682513,68,106,1.33223,-0.00051487,-80.6678,44.0005
-77,44,1.44878,-0.00444031,0.0224386,-4.16501e-06,-7.84652e-05,0.0224389,-4.43868e-06,-0.00349617,0.00732738,73,106,1.44878,0.0044406,-75.5512,43.9956
-72,44,1.57116,-0.00653076,0.0224387,-9.84084e-05,-0.000122358,0.0224394,-9.90741e-05,-0.00542895,0.00735352,78,106,1.57116,0.00653171,-70.4288,43.9935
-67,44,1.68942,-0.00610352,0.0212801,-0.000173683,-0.000123058,0.0212808,-0.000174388,-0.00573569,0.00677217,83,106,1.68942,0.00610321,-65.3106,43.9939
-62,44,1.79385,-0.00373077,0.0195727,-0.000194132,-0.00010422,0.0195732,-0.000194682,-0.00527228,0.0053512,88,106,1.79385,0.00372731,-60.2061,43.9963
-57,44,1.88248,-0.00244904,0.0181208,-0.000158341,-8.18123e-05,0.0181211,-0.000158708,-0.00447561,0.00371055,93,106,1.88248,0.00244694,-55.1175,43.9976
-52,44,1.9653,-0.00245667,0.0174756,-8.68714e-05,-5.06862e-05,0.0174757,-8.70181e-05,-0.00288602,0.0025245,98,106,1.9653,0.00245706,-50.0347,43.9975
-47,44,2.05188,-0.0013504,0.0177582,-8.52713e-06,-1.85691e-05,0.0177582,-8.54675e-06,-0.00104516,0.00253925,103,106,2.05188,0.00134773,-44.9481,43.9986
-42,44,2.13926,-0.00149536,0.0187092,4.9798e-05,-1.94248e-06,0.0187092,4.97969e-05,-0.000104102,0.00308024,108,106,2.13926,0.00149433,-39.8607,43.9985
-37,44,2.23794,-0.00139618,0.0199206,6.46249e-05,-4.16367e-06,0.0199206,6.46235e-05,-0.000209693,0.00380333,113,106,2.23794,0.00139272,-34.7621,43.9986
-32,44,2.3433,-0.00288391,0.0209749,4.48394e-05,-9.11795e-06,0.0209749,4.48357e-05,-0.000435638,0.0044567,118,106,2.3433,0.00288447,-29.6567,43.9971
-27,44,2.45425,-0.00402069,0.0215448,2.0859e-05,-9.78423e-06,0.0215448,2.08551e-05,-0.000454574,0.00486558,123,106,2.45425,0.00402195,-24.5458,43.996
-22,44,2.56676,-0.00408936,0.0214727,2.31785e-05,-7.73718e-06,0.0214727,2.3176e-05,-0.000360716,0.00487064,128,106,2.56676,0.00409162,-19.4332,43.9959
-17,44,2.67482,-0.00344849,0.0207939,5.42727e-05,-2.01866e-06,0.0207939,5.42719e-05,-9.73333e-05,0.00453842,133,106,2.67482,0.0034502,-14.3252,43.9966
-12,44,2.78035,-0.00341034,0.0197177,9.97433e-05,-9.64316e-07,0.0197177,9.97428e-05,-4.91547e-05,0.00388062,138,106,2.78034,0.00341301,-9.21965,43.9966
-7,44,2.87537,-0.00278473,0.0186299,0.000142296,3.35816e-06,0.0186299,0.000142296,0.000181644,0.00308676,143,106,2.87536,0.00278594,-4.12463,43.9972
-2,44,2.96413,-0.00189209,0.0179676,0.000182043,1.19571e-05,0.0179676,0.000182035,0.000672292,0.00266371,148,106,2.96413,0.00189309,0.964127,43.9981
3,44,3.05084,-0.0031662,0.0180398,0.000221188,4.28029e-05,0.0180399,0.000221084,0.00240212,0.00300015,153,106,3.05084,0.0031626,6.05084,43.9968
8,44,3.14046,-0.00299835,0.0188237,0.000252927,0.000104447,0.0188243,0.000252339,0.00562401,0.00397,158,106,3.14045,0.00299579,11.1405,43.997
13,44,3.23779,-0.00426483,0.0199746,0.000256036,0.000195916,0.0199765,0.000254089,0.00993432,0.00489739,163,106,3.23779,0.00426158,16.2378,43.9957
18,44,3.34386,-0.00442505,0.0210355,0.00022167,0.000270145,0.021039,0.000218164,0.0129762,0.00547218,168,106,3.34386,0.00442436,21.3439,43.9956
23,44,3.45453,-0.00289917,0.0216215,0.000149497,0.000279135,0.0216251,0.000145869,0.012997,0.00566597,173,106,3.45453,0.00290121,26.4545,43.9971
28,44,3.56714,0.000679016,0.0215508,6.5451e-05,0.000203783,0.0215527,6.3519e-05,0.00948359,0.00545924,178,106,3.56713,-0.000680645,31.5671,44.0007
33,44,3.67673,0.00196075,0.0208402,-4.76848e-06,7.88093e-05,0.0208405,-5.06639e-06,0.00378066,0.00508185,183,106,3.67673,-0.00195852,36.6767,44.002
38,44,3.7816,0.00143433,0.0197346,-3.45271e-05,-3.53426e-05,0.0197347,-3.45912e-05,-0.00178775,0.00437501,188,106,3.7816,-0.00143688,41.7816,44.0014
43,44,3.87758,0.000953674,0.0186434,-3.12251e-05,-8.95636e-05,0.0186439,-3.16547e-05,-0.00479585,0.00349449,193,106,3.87758,-0.000955471,46.8776,44.001
48,44,3.96428,-0.000213623,0.0179897,-1.04074e-05,-8.21039e-05,0.0179901,-1.0781e-05,-0.00456117,0.00261452,198,106,3.96427,0.000214064,51.9643,43.9998
53,44,4.05286,-0.000686646,0.0180293,1.01933e-05,-4.43642e-05,0.0180294,1.00844e-05,-0.00246205,0.00252195,203,106,4.05286,0.000685545,57.0529,43.9993
58,44,4.14163,-0.000366211,0.0187518,1.50611e-05,-1.49739e-05,0.0187518,1.50492e-05,-0.000799169,0.00316371,208,106,4.14164,0.000365974,62.1416,43.9996
63,44,4.23827,0.000457764,0.0198758,-2.03548e-06,-7.72261e-06,0.0198759,-2.03867e-06,-0.000388502,0.00407975,213,106,4.23827,-0.000455245,67.2383,44.0005
68,44,4.34135,0.000198364,0.0209772,-2.72564e-05,-1.26818e-05,0.0209772,-2.72635e-05,-0.000603767,0.00463276,218,106,4.34136,-0.00020064,72.3414,44.0002
73,44,4.45386,0.000106812,0.0216166,-3.49192e-05,-1.53421e-05,0.0216166,-3.49302e-05,-0.000708595,0.00488644,223,106,4.45386,-0.000107875,77.4539,44.0001
78,44,4.56787,0.000175476,0.0215149,-8.27293e-06,-1.66732e-05,0.0215149,-8.28505e-06,-0.000774663,0.00498023,228,106,4.56787,-0.000178476,82.5679,44.0002
83,44,4.6783,0.00114441,0.0207336,4.44362e-05,-1.92896e-05,0.0207336,4.44176e-05,-0.000932352,0.00469845,233,106,4.6783,-0.00114512,87.6783,44.0011
88,44,4.77997,0.000434875,0.019606,0.000100025,-1.83844e-05,0.019606,0.000100009,-0.000942498,0.00419063,238,106,4.77996,-0.000438331,92.78,44.0004
93,44,4.87379,0.000617981,0.0185696,0.000140139,-6.58802e-06,0.0185696,0.000140137,-0.000357471,0.003143,243,106,4.87379,-0.000615731,97.8738,44.0006
98,44,4.9637,0.000297546,0.0179797,0.000157744,1.15028e-05,0.0179797,0.000157736,0.000645428,0.00249954,248,106,4.9637,-0.000293998,102.964,44.0003
103,44,5.05066,0.000976563,0.0180627,0.000163918,3.51191e-05,0.0180628,0.000163849,0.00196209,0.00262753,253,106,5.05065,-0.000977373,108.051,44.001
108,44,5.14041,4.57764e-05,0.0188075,0.000164523,7.25602e-05,0.0188078,0.000164241,0.003892,0.00331842,258,106,5.1404,-4.82149e-05,113.14,44
113,44,5.23508,-0.000587463,0.0199141,0.000153757,0.000124786,0.0199149,0.00015297,0.00631465,0.00397998,263,106,5.23508,0.000588496,118.235,43.9994
118,44,5.34259,-0.00038147,0.0211111,0.000132234,0.0001888,0.0211128,0.000130536,0.00899855,0.00449834,268,106,5.3426,0.00038165,123.343,43.9996
123,44,5.45322,0.000404358,0.0219984,7.01395e-05,0.000227863,0.0220007,6.77723e-05,0.0103898,0.00479273,273,106,5.45322,-0.000402173,128.453,44.0004
128,44,5.56805,0.000770569,0,0,0,0,0,0,-1,278,106,5.56804,-0.00077235,133.568,44.0008
-132,39,0.349142,0.000457764,0.0216164,-1.77144e-05,0.000156755,0.0216175,-1.8849e-05,0.00724521,0.00436145,18,111,0.349143,-0.000459343,-131.651,39.0005
-127,39,0.458244,0.00161743,0.0216769,-5.00671e-05,0.000131614,0.0216777,-5.08651e-05,0.00605732,0.00459182,23,111,0.458244,-0.0016201,-126.542,39.0016
-122,39,0.570459,0.00347137,0.0213524,-7.75472e-05,2.40571e-05,0.0213525,-7.75745e-05,0.00112259,0.00450704,28,111,0.570459,-0.00347422,-121.43,39.0035
-117,39,0.679188,0.00327301,0.0206666,-8.66764e-05,-7.58354e-05,0.0206669,-8.69529e-05,-0.00365407,0.00430912,33,111,0.679187,-0.00327243,-116.321,39.0033
-112,39,0.782219,0.00087738,0.0196346,-6.43876e-05,-0.000115675,0.0196353,-6.50669e-05,-0.00587189,0.00384927,38,111,0.782218,-0.000876629,-111.218,39.0009
-107,39,0.878101,3.8147e-05,0.0185317,-1.31134e-05,-7.60163e-05,0.018532,-1.3425e-05,-0.00409896,0.00314293,43,111,0.878101,-3.75885e-05,-106.122,39
-102,39,0.967285,-9.91821e-05,0.0177322,5.41432e-05,-4.44066e-06,0.0177322,5.41424e-05,-0.000251195,0.0024905,48,111,0.967285,9.5898e-05,-101.033,38.9999
-97,39,1.05132,0.000968933,0.0175679,0.00010761,4.06496e-05,0.017568,0.000107517,0.0023281,0.00252353,53,111,1.05132,-0.000967956,-95.9487,39.001
-92,39,1.13682,-0.000656128,0.0182576,0.000137684,2.41774e-05,0.0182577,0.000137651,0.00133429,0.00434546,58,111,1.13682,0.000656075,-90.8632,38.9993
-87,39,1.22749,1.52588e-05,0.0197223,0.000124287,-2.60995e-05,0.0197223,0.000124251,-0.00133174,0.00620995,63,111,1.22749,-1.68945e-05,-85.7725,39
-82,39,1.32954,-0.00131989,0.0214403,5.1181e-05,-7.16714e-05,0.0214405,5.09415e-05,-0.00335079,0.00712196,68,111,1.32954,0.00132243,-80.6705,38.9987
-77,39,1.44888,-0.00517273,0.0226077,-7.35439e-05,-7.74944e-05,0.0226079,-7.38101e-05,-0.00341662,0.00802585,73,111,1.44888,0.00517598,-75.5511,38.9948
-72,39,1.57465,-0.00504303,0.0225885,-0.000199362,-3.93759e-05,0.0225886,-0.000199432,-0.00172792,0.00811856,78,111,1.57465,0.00504148,-70.4253,38.995
-67,39,1.69207,-0.00404358,0.0213555,-0.000280543,-4.58761e-07,0.0213555,-0.000280542,-2.12035e-05,0.00741616,83,111,1.69207,0.00404679,-65.3079,38.996
-62,39,1.79502,-0.00196075,0.0195733,-0.000286109,-1.17036e-05,0.0195733,-0.000286115,-0.000589321,0.005803,88,111,1.79502,0.00196395,-60.205,38.998
-57,39,1.88383,-0.0010376,0.0180759,-0.000233723,-6.08641e-05,0.0180761,-0.000233925,-0.00332412,0.00389867,93,111,1.88383,0.00103634,-55.1162,38.999
-52,39,1.9665,-0.00229645,0.0174054,-0.000155795,-0.000101041,0.017406,-0.000156377,-0.00575336,0.00255004,98,111,1.9665,0.00229808,-50.0335,38.9977
-47,39,2.05217,-0.00189209,0.0176749,-7.89378e-05,-0.00010589,0.0176755,-7.95685e-05,-0.00596408,0.00250369,103,111,2.05217,0.00189107,-44.9478,38.9981
-42,39,2.13856,-0.00260162,0.0186317,-2.82929e-05,-8.25694e-05,0.018632,-2.86587e-05,-0.00442484,0.00304635,108,111,2.13855,0.00260071,-39.8614,38.9974
-37,39,2.23709,-0.00274658,0.0198723,-2.39767e-05,-5.18219e-05,0.0198724,-2.4111e-05,-0.00260458,0.00384576,113,111,2.23709,0.00274576,-34.7629,38.9973
-32,39,2.34264,-0.0042038,0.0209745,-6.01363e-05,-2.48558e-05,0.0209745,-6.01653e-05,-0.00118166,0.00450257,118,111,2.34265,0.00420388,-29.6574,38.9958
-27,39,2.45337,-0.00429535,0.02159,-9.80972e-05,-1.38832e-05,0.02159,-9.81065e-05,-0.000640129,0.00485829,123,111,2.45337,0.00429226,-24.5466,38.9957
-22,39,2.56726,-0.00449371,0.021534,-0.000107138,-2.18082e-05,0.021534,-0.000107159,-0.00100772,0.00482334,128,111,2.56727,0.00449056,-19.4327,38.9955
